id,id_client,id_product,qtd,total,sale_date,product_id,usd_price,start_date,sale_date_norm,cotacao_brl,custo_total_brl,prejuizo,tem_prejuizo
204,22,138,8,31790.8,2024-08-24,138,836.88,2023-05-25,2024-08-24,5.5263,36998.799552,5208.0,True
4078,29,20,3,92500.0,2024-08-24,20,5689.04,2021-10-04,2024-08-24,5.5263,94318.025256,1818.03,True
6776,46,80,9,1163015.0,2024-08-24,80,24177.04,2022-10-28,2024-08-24,5.5263,1202486.185368,39471.19,True
7768,24,150,8,12506.75,2024-08-24,150,332.26,2024-01-31,2024-08-24,5.5263,14689.347504,2182.6,True
4758,3,88,8,386692.0,2024-08-24,88,9896.1,2024-01-08,2024-08-24,5.5263,437510.53944,50818.54,True
6950,1,86,12,1066164.1,2024-08-24,86,17824.79,2021-08-13,2024-08-24,5.5263,1182061.643724,115897.54,True
9857,12,44,2,20533.3,2024-08-24,44,2159.34,2024-02-05,2024-08-24,5.5263,23866.321284,3333.02,True
2801,48,101,8,3521.65,2024-08-24,101,82.96,2024-07-03,2024-08-24,5.5263,3667.694784,146.04,True
7401,17,100,14,1464403.0,2024-08-25,100,19807.28,2021-05-13,2024-08-25,5.5263,1532453.600496,68050.6,True
7405,47,68,12,802765.0,2024-08-25,68,13317.89,2024-04-04,2024-08-25,5.5263,883183.8660840001,80418.87,True
7692,1,13,5,36799.2,2024-08-25,13,1356.5,2021-10-22,2024-08-25,5.5263,37482.12975,682.93,True
4603,45,98,1,75392.95,2024-08-25,98,15850.04,2023-09-29,2024-08-25,5.5263,87592.076052,12199.13,True
5749,34,40,3,40424.4,2024-08-25,40,2867.26,2024-03-04,2024-08-25,5.5263,47536.016814,7111.62,True
4026,42,62,3,291332.7,2024-08-25,62,20000.78,2023-01-16,2024-08-25,5.5263,331590.931542,40258.23,True
7870,15,27,7,109801.0,2024-08-25,27,3051.23,2022-07-12,2024-08-25,5.5263,118034.08644300001,8233.09,True
1608,31,15,9,251098.0,2024-08-25,15,5267.98,2023-01-09,2024-08-25,5.5263,262011.940866,10913.94,True
6490,12,20,6,185001.0,2024-08-25,20,5689.04,2021-10-04,2024-08-25,5.5263,188636.050512,3635.05,True
5920,29,45,5,47043.05,2024-08-25,45,1881.33,2023-03-22,2024-08-25,5.5263,51983.969895,4940.92,True
10,31,143,3,12643.55,2024-08-25,143,896.83,2023-05-24,2024-08-25,5.5263,14868.454887,2224.9,True
1149,21,60,5,516567.25,2024-08-25,60,22370.78,2023-12-22,2024-08-25,5.5263,618138.20757,101570.96,True
646,44,15,2,55800.0,2024-08-25,15,5267.98,2023-01-09,2024-08-25,5.5263,58224.875748,2424.88,True
2431,9,62,8,817776.0,2024-08-25,62,20000.78,2023-01-16,2024-08-25,5.5263,884242.484112,66466.48,True
6161,11,28,1,14259.0,2024-08-25,28,2776.74,2024-05-14,2024-08-25,5.5263,15345.098262,1086.1,True
1777,42,27,8,125487.4,2024-08-25,27,3051.23,2022-07-12,2024-08-25,5.5263,134896.098792,9408.7,True
7617,47,144,4,8857.0,2024-08-25,144,444.87,2024-03-11,2024-08-25,5.5263,9833.940324,976.94,True
8454,34,38,9,238150.0,2024-08-25,38,4851.61,2024-08-20,2024-08-25,5.5263,241303.07108699996,3153.07,True
2111,33,143,7,31055.0,2024-08-26,143,896.83,2023-05-24,2024-08-26,5.4921,34478.36030099999,3423.36,True
4364,7,3,11,94302.7,2024-08-26,3,1753.77,2022-06-21,2024-08-26,5.4921,105950.682387,11647.98,True
5430,19,138,4,16732.0,2024-08-26,138,836.88,2023-05-25,2024-08-26,5.4921,18384.914591999997,1652.91,True
2361,13,29,4,146041.0,2024-08-26,29,7689.63,2022-03-29,2024-08-26,5.4921,168928.867692,22887.87,True
1258,45,38,2,50275.9,2024-08-26,38,4851.61,2024-08-20,2024-08-26,5.4921,53291.054562,3015.15,True
1757,11,47,12,73476.0,2024-08-26,47,1116.66,2024-07-04,2024-08-26,5.4921,73593.70063200001,117.7,True
2212,35,42,1,5693.35,2024-08-26,42,1263.57,2022-05-27,2024-08-26,5.4921,6939.652797,1246.3,True
8946,3,21,6,52407.0,2024-08-26,21,1584.96,2024-08-09,2024-08-26,5.4921,52228.552895999994,-178.45,False
5886,4,19,1,15610.4,2024-08-26,19,3358.13,2023-08-28,2024-08-26,5.4921,18443.185773,2832.79,True
483,41,123,10,27771.0,2024-08-26,123,535.37,2022-09-02,2024-08-26,5.4921,29403.05577,1632.06,True
8069,4,126,11,29448.0,2024-08-26,126,467.05,2020-10-28,2024-08-26,5.4921,28215.938355000002,-1232.06,False
9860,15,45,14,131719.4,2024-08-26,45,1881.33,2023-03-22,2024-08-26,5.4921,144654.33490199997,12934.93,True
9741,25,121,6,22166.0,2024-08-26,121,747.93,2023-12-18,2024-08-26,5.4921,24646.238117999997,2480.24,True
7578,11,67,12,1029469.0,2024-08-26,67,16720.73,2022-06-17,2024-08-26,5.4921,1101983.0547959998,72514.05,True
3563,7,29,1,36510.0,2024-08-26,29,7689.63,2022-03-29,2024-08-26,5.4921,42232.216923,5722.22,True
4391,8,80,10,1227626.1,2024-08-27,80,24177.04,2022-10-28,2024-08-27,5.4969,1328987.71176,101361.61,True
9470,36,44,4,41065.65,2024-08-27,44,2159.34,2024-02-05,2024-08-27,5.4969,47478.704184,6413.05,True
616,31,52,1,13018.8,2024-08-27,52,2426.66,2024-07-29,2024-08-27,5.4969,13339.107354,320.31,True
9106,25,34,14,68845.0,2024-08-27,34,951.66,2024-04-25,2024-08-27,5.4969,73236.517956,4391.52,True
909,26,26,8,131351.75,2024-08-27,26,3378.85,2024-05-17,2024-08-27,5.4969,148585.60452,17233.85,True
8333,28,82,3,154902.0,2024-08-27,82,9770.29,2020-09-11,2024-08-27,5.4969,161118.921303,6216.92,True
3101,31,145,12,49588.1,2024-08-27,145,875.03,2024-02-09,2024-08-27,5.4969,57719.42888399999,8131.33,True
8960,35,116,2,5151.0,2024-08-27,116,502.24,2022-03-16,2024-08-27,5.4969,5521.5261120000005,370.53,True
8130,23,148,9,40916.5,2024-08-27,148,885.1,2024-06-18,2024-08-27,5.4969,43787.755710000005,2871.26,True
8669,9,128,10,46507.0,2024-08-27,128,853.09,2022-07-22,2024-08-27,5.4969,46893.50421,386.5,True
4188,11,77,3,134114.0,2024-08-28,77,8959.75,2023-02-02,2024-08-28,5.5315,148682.571375,14568.57,True
9713,5,10,13,416430.0,2024-08-28,10,6547.91,2023-11-24,2024-08-28,5.5315,470856.934145,54426.93,True
9525,40,48,2,29473.0,2024-08-28,48,2940.57,2024-03-20,2024-08-28,5.5315,32531.525910000004,3058.53,True
1489,30,26,6,103699.0,2024-08-28,26,3378.85,2024-05-17,2024-08-28,5.5315,112140.65265,8441.65,True
8306,21,2,7,97987.0,2024-08-28,2,2829.74,2023-05-24,2024-08-28,5.5315,109568.94767,11581.95,True
9793,3,67,5,407497.75,2024-08-28,67,16720.73,2022-06-17,2024-08-28,5.5315,462453.589975,54955.84,True
642,33,84,5,206263.05,2024-08-28,84,8456.45,2024-05-14,2024-08-28,5.5315,233884.265875,27621.22,True
3290,40,8,4,18940.15,2024-08-28,8,947.05,2024-04-16,2024-08-28,5.5315,20954.4283,2014.28,True
51,2,52,4,54816.0,2024-08-28,52,2426.66,2024-07-29,2024-08-28,5.5315,53692.27916,-1123.72,False
2653,25,83,13,1664827.5,2024-08-28,83,35839.7,2019-01-25,2024-08-28,5.5315,2577214.90715,912387.41,True
9285,27,141,3,14345.0,2024-08-28,141,972.86,2023-12-08,2024-08-28,5.5315,16144.12527,1799.13,True
9379,43,5,4,94676.0,2024-08-28,5,4752.24,2023-08-15,2024-08-28,5.5315,105148.06224,10472.06,True
3687,44,104,3,10582.05,2024-08-28,104,742.54,2020-03-26,2024-08-28,5.5315,12322.080030000001,1740.03,True
5871,22,86,2,177693.7,2024-08-28,86,17824.79,2021-08-13,2024-08-28,5.5315,197195.65177000003,19501.95,True
7126,32,17,14,196543.0,2024-08-29,17,2833.14,2023-06-02,2024-08-29,5.6358,223538.14576799996,26995.15,True
4100,35,74,9,779027.0,2024-08-29,74,17160.36,2023-04-05,2024-08-29,5.6358,870411.211992,91384.21,True
9906,49,85,5,183249.3,2024-08-29,85,7885.27,2023-11-23,2024-08-29,5.6358,222199.02333000003,38949.72,True
2960,37,143,1,4214.2,2024-08-29,143,896.83,2023-05-24,2024-08-29,5.6358,5054.354514,840.15,True
220,29,23,14,148675.95,2024-08-29,23,2244.66,2024-03-21,2024-08-29,5.6358,177106.36759199997,28430.42,True
2404,3,123,8,22217.0,2024-08-29,123,535.37,2022-09-02,2024-08-29,5.6358,24137.905968,1920.91,True
5594,8,81,15,1832227.0,2024-08-29,81,23685.5,2024-05-09,2024-08-29,5.6358,2002301.1135,170074.11,True
5894,17,91,14,1793983.8,2024-08-29,91,27671.77,2023-09-14,2024-08-29,5.6358,2183335.8591239997,389352.06,True
994,5,103,11,19681.0,2024-08-29,103,325.52,2024-07-05,2024-08-29,5.6358,20180.221776,499.22,True
8791,20,67,11,896496.0,2024-08-29,67,16720.73,2022-06-17,2024-08-29,5.6358,1036581.5914739999,140085.59,True
8793,27,10,13,395608.5,2024-08-29,10,6547.91,2023-11-24,2024-08-29,5.6358,479735.24531399994,84126.75,True
6421,12,109,5,2958.3,2024-08-29,109,123.24,2024-04-01,2024-08-29,5.6358,3472.77996,514.48,True
49,14,74,7,575614.5,2024-08-29,74,17160.36,2023-04-05,2024-08-29,5.6358,676986.4982159999,101372.0,True
9863,44,81,8,977188.0,2024-08-30,81,23685.5,2024-05-09,2024-08-30,5.6562,1071759.4008,94571.4,True
5351,31,41,10,100700.0,2024-08-30,41,1906.75,2024-07-22,2024-08-30,5.6562,107849.59350000002,7149.59,True
206,9,124,8,28651.05,2024-08-30,124,665.23,2024-07-02,2024-08-30,5.6562,30101.391408000003,1450.34,True
792,26,92,8,710833.0,2024-08-30,92,16239.74,2024-07-08,2024-08-30,5.6562,734841.739104,24008.74,True
2372,20,69,2,90530.0,2024-08-30,69,8620.92,2024-04-18,2024-08-30,5.6562,97523.295408,6993.3,True
7123,46,62,14,1359552.6,2024-08-30,62,20000.78,2023-01-16,2024-08-30,5.6562,1583797.765704,224245.17,True
6902,15,143,9,39928.0,2024-08-30,143,896.83,2023-05-24,2024-08-30,5.6562,45653.848614,5725.85,True
7732,2,148,6,28713.0,2024-08-30,148,885.1,2024-06-18,2024-08-30,5.6562,30037.815720000002,1324.82,True
6530,7,70,11,377910.0,2024-08-30,70,6083.51,2024-07-29,2024-08-30,5.6562,378505.041882,595.04,True
1072,17,110,9,21337.0,2024-08-30,110,476.03,2021-08-26,2024-08-30,5.6562,24232.687973999997,2895.69,True
2556,14,89,4,298976.4,2024-08-30,89,14832.32,2022-11-11,2024-08-30,5.6562,335578.273536,36601.87,True
312,46,101,12,5282.95,2024-08-31,101,82.96,2024-07-03,2024-08-31,5.6562,5630.860224,347.91,True
2869,4,110,7,16595.55,2024-08-31,110,476.03,2021-08-26,2024-08-31,5.6562,18847.646202,2252.1,True
8983,26,26,4,65676.35,2024-08-31,26,3378.85,2024-05-17,2024-08-31,5.6562,76445.80548,10769.46,True
4825,35,51,15,914265.75,2024-08-31,51,12243.38,2022-08-04,2024-08-31,5.6562,1038765.08934,124499.34,True
6224,12,119,4,12371.85,2024-08-31,119,669.88,2023-08-04,2024-08-31,5.6562,15155.901024,2784.05,True
3522,48,4,7,23673.0,2024-08-31,4,679.13,2024-03-13,2024-08-31,5.6562,26889.065742,3216.07,True
5020,42,14,1,35811.0,2024-08-31,14,6832.87,2024-05-31,2024-08-31,5.6562,38648.079294,2837.08,True
3068,35,10,8,243450.8,2024-08-31,10,6547.91,2023-11-24,2024-08-31,5.6562,296290.308336,52839.51,True
3140,16,85,5,183249.3,2024-08-31,85,7885.27,2023-11-23,2024-08-31,5.6562,223003.32087000003,39754.02,True
5035,2,2,14,186175.3,2024-08-31,2,2829.74,2023-05-24,2024-08-31,5.6562,224078.055432,37902.76,True
8299,11,137,3,10156.0,2024-08-31,137,673.98,2024-04-04,2024-08-31,5.6562,11436.497028,1280.5,True
7605,33,97,3,406005.0,2024-08-31,97,25607.88,2023-01-06,2024-08-31,5.6562,434529.872568,28524.87,True
7948,17,126,3,8031.0,2024-08-31,126,467.05,2020-10-28,2024-08-31,5.6562,7925.184630000001,-105.82,False
7713,36,57,14,1663068.0,2024-08-31,57,23810.02,2024-03-22,2024-08-31,5.6562,1885439.291736,222371.29,True
6618,22,8,9,42614.15,2024-08-31,8,947.05,2024-04-16,2024-08-31,5.6562,48210.337889999995,5596.19,True
4472,31,107,11,15814.65,2024-08-31,107,311.59,2023-11-16,2024-08-31,5.6562,19386.568938,3571.92,True
5357,15,75,11,342429.4,2024-08-31,75,5924.6,2024-08-28,2024-08-31,5.6562,368617.94772000005,26188.55,True
2796,6,11,13,471015.0,2024-08-31,11,7246.24,2023-05-09,2024-08-31,5.6562,532820.374944,61805.37,True
1309,27,14,15,510307.7,2024-08-31,14,6832.87,2024-05-31,2024-08-31,5.6562,579721.18941,69413.49,True
386,33,73,10,1431599.0,2024-08-31,73,26171.36,2024-08-21,2024-08-31,5.6562,1480304.46432,48705.46,True
858,45,53,4,214700.0,2024-08-31,53,9496.3,2024-08-06,2024-08-31,5.6562,214851.88824,151.89,True
187,44,80,2,245525.6,2024-09-01,80,24177.04,2022-10-28,2024-09-01,5.6562,273500.347296,27974.75,True
2323,32,35,2,20910.45,2024-09-01,35,2106.85,2023-02-15,2024-09-01,5.6562,23833.52994,2923.08,True
4143,2,141,11,52600.0,2024-09-01,141,972.86,2023-12-08,2024-09-01,5.6562,60529.598052,7929.6,True
3544,27,7,3,58556.0,2024-09-01,7,3678.62,2022-12-12,2024-09-01,5.6562,62421.031332,3865.03,True
3860,14,9,10,377202.25,2024-09-01,9,7258.64,2024-08-21,2024-09-01,5.6562,410563.19568000006,33360.95,True
1473,18,4,14,47346.0,2024-09-01,4,679.13,2024-03-13,2024-09-01,5.6562,53778.131484,6432.13,True
5993,9,73,5,715800.0,2024-09-01,73,26171.36,2024-08-21,2024-09-01,5.6562,740152.23216,24352.23,True
3913,30,69,8,344014.0,2024-09-01,69,8620.92,2024-04-18,2024-09-01,5.6562,390093.181632,46079.18,True
6576,22,135,6,9373.65,2024-09-01,135,328.1,2023-04-11,2024-09-01,5.6562,11134.795320000001,1761.15,True
9891,38,141,12,54512.9,2024-09-02,141,972.86,2023-12-08,2024-09-02,5.623,65644.70136,11131.8,True
5998,36,115,9,7475.0,2024-09-02,115,167.9,2023-12-12,2024-09-02,5.623,8496.9153,1021.92,True
2090,26,103,3,5368.0,2024-09-02,103,325.52,2024-07-05,2024-09-02,5.623,5491.1968799999995,123.2,True
9182,29,87,8,534879.0,2024-09-02,87,13597.7,2023-09-04,2024-09-02,5.623,611678.9368,76799.94,True
4598,23,38,11,276519.35,2024-09-02,38,4851.61,2024-08-20,2024-09-02,5.623,300086.63333,23567.28,True
9600,27,52,12,156226.55,2024-09-02,52,2426.66,2024-07-29,2024-09-02,5.623,163741.31016,7514.76,True
2232,32,67,10,814995.5,2024-09-02,67,16720.73,2022-06-17,2024-09-02,5.623,940206.6479,125211.15,True
6712,8,114,8,6074.3,2024-09-02,114,152.46,2023-02-16,2024-09-02,5.623,6858.26064,783.96,True
8200,41,106,10,43849.0,2024-09-02,106,918.37,2023-08-01,2024-09-02,5.623,51639.945100000004,7790.95,True
127,26,55,7,769910.0,2024-09-02,55,22138.68,2024-02-06,2024-09-02,5.623,871400.58348,101490.58,True
1166,14,118,13,56096.0,2024-09-02,118,893.4,2023-12-27,2024-09-02,5.623,65306.6466,9210.65,True
352,32,136,8,15788.0,2024-09-02,136,390.62,2023-10-20,2024-09-02,5.623,17571.65008,1783.65,True
5982,39,85,12,439796.8,2024-09-02,85,7885.27,2023-11-23,2024-09-02,5.623,532066.4785200001,92269.68,True
1864,32,129,11,34131.6,2024-09-02,129,661.98,2024-01-17,2024-09-02,5.623,40945.44894,6813.85,True
7337,18,136,13,25656.0,2024-09-03,136,390.62,2023-10-20,2024-09-03,5.6224,28550.884544,2894.88,True
9218,22,74,12,986767.85,2024-09-03,74,17160.36,2023-04-05,2024-09-03,5.6224,1157788.896768,171021.05,True
2874,33,75,14,435819.15,2024-09-03,75,5924.6,2024-08-28,2024-09-03,5.6224,466346.59456000006,30527.44,True
779,5,107,1,1437.35,2024-09-03,107,311.59,2023-11-16,2024-09-03,5.6224,1751.8836159999998,314.53,True
9365,44,106,10,41656.55,2024-09-03,106,918.37,2023-08-01,2024-09-03,5.6224,51634.43488,9977.88,True
1768,37,28,11,149001.8,2024-09-03,28,2776.74,2024-05-14,2024-09-03,5.6224,171731.372736,22729.57,True
610,8,90,11,870071.0,2024-09-03,90,14571.29,2024-06-25,2024-09-03,5.6224,901181.8298560001,31110.83,True
1559,1,64,4,423720.9,2024-09-03,64,21352.22,2022-09-06,2024-09-03,5.6224,480202.886912,56481.99,True
3253,18,94,13,503272.95,2024-09-03,94,8022.13,2023-03-31,2024-09-03,5.6224,586347.108256,83074.16,True
7680,25,143,14,62110.0,2024-09-03,143,896.83,2023-05-24,2024-09-03,5.6224,70592.71788800001,8482.72,True
9875,22,30,2,61271.2,2024-09-03,30,6558.44,2023-09-04,2024-09-03,5.6224,73748.346112,12477.15,True
6835,41,135,7,11512.0,2024-09-03,135,328.1,2023-04-11,2024-09-03,5.6224,12912.96608,1400.97,True
7342,30,13,1,7359.65,2024-09-04,13,1356.5,2021-10-22,2024-09-04,5.6359,7645.09835,285.45,True
9186,36,50,2,22552.0,2024-09-04,50,2378.45,2023-07-31,2024-09-04,5.6359,26809.41271,4257.41,True
5227,25,132,9,14067.0,2024-09-04,132,314.46,2024-02-15,2024-09-04,5.6359,15950.386026,1883.39,True
629,23,116,8,20604.0,2024-09-04,116,502.24,2022-03-16,2024-09-04,5.6359,22644.595328000003,2040.6,True
4805,3,78,9,1041061.3,2024-09-04,78,24425.59,2024-03-27,2024-09-04,5.6359,1238941.6441290001,197880.34,True
1418,16,33,10,63800.1,2024-09-04,33,1325.97,2024-04-10,2024-09-04,5.6359,74730.34323000001,10930.24,True
351,41,6,14,157208.85,2024-09-04,6,2172.43,2024-06-21,2024-09-04,5.6359,171410.375318,14201.53,True
2042,15,31,11,91114.0,2024-09-04,31,1482.91,2024-07-03,2024-09-04,5.6359,91932.85715900002,818.86,True
3540,9,111,11,47138.0,2024-09-04,111,860.37,2024-03-12,2024-09-04,5.6359,53338.552113,6200.55,True
7858,15,139,7,9974.0,2024-09-04,139,246.89,2020-10-30,2024-09-04,5.6359,9740.131457,-233.87,False
4152,46,11,9,309782.65,2024-09-04,11,7246.24,2023-05-09,2024-09-04,5.6359,367551.756144,57769.11,True
6423,46,57,2,237581.0,2024-09-04,57,23810.02,2024-03-22,2024-09-04,5.6359,268381.783436,30800.78,True
1210,36,144,10,21033.95,2024-09-05,144,444.87,2024-03-11,2024-09-05,5.6049,24934.51863,3900.57,True
7007,20,34,1,4918.0,2024-09-05,34,951.66,2024-04-25,2024-09-05,5.6049,5333.959134,415.96,True
7596,25,73,13,1861079.0,2024-09-05,73,26171.36,2024-08-21,2024-09-05,5.6049,1906942.123632,45863.12,True
7028,10,4,10,32128.05,2024-09-05,4,679.13,2024-03-13,2024-09-05,5.6049,38064.557369999995,5936.51,True
4339,35,23,5,55893.0,2024-09-05,23,2244.66,2024-03-21,2024-09-05,5.6049,62905.47417,7012.47,True
9506,40,143,12,53237.0,2024-09-05,143,896.83,2023-05-24,2024-09-05,5.6049,60319.709603999996,7082.71,True
5644,17,87,11,698686.05,2024-09-05,87,13597.7,2023-09-04,2024-09-05,5.6049,838351.23603,139665.19,True
4153,5,104,7,24691.45,2024-09-05,104,742.54,2020-03-26,2024-09-05,5.6049,29133.037121999994,4441.59,True
2321,24,9,3,113160.2,2024-09-05,9,7258.64,2024-08-21,2024-09-05,5.6049,122051.854008,8891.65,True
8774,2,89,12,944137.0,2024-09-05,89,14832.32,2022-11-11,2024-09-05,5.6049,997604.0444159999,53467.04,True
1026,17,113,4,16701.0,2024-09-05,113,777.57,2024-08-06,2024-09-05,5.6049,17432.808372,731.81,True
6691,43,67,7,600523.0,2024-09-06,67,16720.73,2022-06-17,2024-09-06,5.5702,651964.671722,51441.67,True
9500,46,125,10,32319.95,2024-09-06,125,646.27,2023-03-22,2024-09-06,5.5702,35998.531539999996,3678.58,True
6750,2,116,7,17127.55,2024-09-06,116,502.24,2022-03-16,2024-09-06,5.5702,19583.040736,2455.49,True
8114,8,107,11,16647.0,2024-09-06,107,311.59,2023-11-16,2024-09-06,5.5702,19091.804797999997,2444.8,True
5083,6,34,3,14753.0,2024-09-06,34,951.66,2024-04-25,2024-09-06,5.5702,15902.809596,1149.81,True
2140,40,112,15,31078.3,2024-09-06,112,406.44,2024-06-10,2024-09-06,5.5702,33959.28132,2880.98,True
5024,21,21,15,124467.1,2024-09-06,21,1584.96,2024-08-09,2024-09-06,5.5702,132428.16288,7961.06,True
6651,8,4,9,30437.0,2024-09-06,4,679.13,2024-03-13,2024-09-06,5.5702,34046.009334,3609.01,True
6627,12,147,12,36361.0,2024-09-06,147,592.19,2022-08-25,2024-09-06,5.5702,39583.400856,3222.4,True
6437,34,59,7,579654.85,2024-09-06,59,15467.88,2024-09-04,2024-09-06,5.5702,603114.296232,23459.45,True
7037,37,83,10,1348039.0,2024-09-06,83,35839.7,2019-01-25,2024-09-06,5.5702,1996342.9693999998,648303.97,True
7750,15,42,4,23971.0,2024-09-06,42,1263.57,2022-05-27,2024-09-06,5.5702,28153.350455999996,4182.35,True
756,21,100,4,397480.95,2024-09-06,100,19807.28,2021-05-13,2024-09-06,5.5702,441322.04422399995,43841.09,True
5320,4,136,5,9868.0,2024-09-06,136,390.62,2023-10-20,2024-09-06,5.5702,10879.157620000002,1011.16,True
9275,37,131,6,5492.9,2024-09-06,131,175.62,2024-08-13,2024-09-06,5.5702,5869.431144,376.53,True
2923,3,133,4,7571.0,2024-09-06,133,381.67,2024-03-01,2024-09-06,5.5702,8503.912936,932.91,True
1589,30,131,6,5782.0,2024-09-06,131,175.62,2024-08-13,2024-09-06,5.5702,5869.431144,87.43,True
3665,36,127,14,21691.0,2024-09-06,127,296.24,2023-03-27,2024-09-06,5.5702,23101.624672,1410.62,True
5171,34,38,7,185228.0,2024-09-07,38,4851.61,2024-08-20,2024-09-07,5.5702,189171.066154,3943.07,True
9149,18,115,10,8306.0,2024-09-07,115,167.9,2023-12-12,2024-09-07,5.5702,9352.3658,1046.37,True
5001,10,41,11,110770.0,2024-09-07,41,1906.75,2024-07-22,2024-09-07,5.5702,116830.76735,6060.77,True
2362,33,12,5,13631.0,2024-09-07,12,481.53,2024-07-31,2024-09-07,5.5702,13411.09203,-219.91,False
1057,30,41,5,53000.0,2024-09-07,41,1906.75,2024-07-22,2024-09-07,5.5702,53104.89425,104.89,True
9198,10,133,5,8990.8,2024-09-07,133,381.67,2024-03-01,2024-09-07,5.5702,10629.89117,1639.09,True
9092,24,2,11,153980.0,2024-09-07,2,2829.74,2023-05-24,2024-09-07,5.5702,173384.39522799998,19404.4,True
5168,20,125,9,30619.0,2024-09-07,125,646.27,2023-03-22,2024-09-07,5.5702,32398.678386,1779.68,True
6169,47,30,10,306355.05,2024-09-08,30,6558.44,2023-09-04,2024-09-08,5.5702,365318.22488,58963.17,True
5108,21,55,4,417951.55,2024-09-08,55,22138.68,2024-02-06,2024-09-08,5.5702,493267.501344,75315.95,True
6047,31,58,4,435298.0,2024-09-08,58,19694.26,2024-08-23,2024-09-08,5.5702,438803.86820799997,3505.87,True
2125,3,78,12,1388082.05,2024-09-08,78,24425.59,2024-03-27,2024-09-08,5.5702,1632665.0570159997,244583.01,True
7562,14,131,3,2746.45,2024-09-08,131,175.62,2024-08-13,2024-09-08,5.5702,2934.715572,188.27,True
5617,21,127,1,1549.0,2024-09-08,127,296.24,2023-03-27,2024-09-08,5.5702,1650.116048,101.12,True
1359,16,141,4,19127.0,2024-09-08,141,972.86,2023-12-08,2024-09-08,5.5702,21676.099088,2549.1,True
216,9,55,3,313463.9,2024-09-08,55,22138.68,2024-02-06,2024-09-08,5.5702,369950.626008,56486.73,True
587,28,113,7,30765.0,2024-09-08,113,777.57,2024-08-06,2024-09-08,5.5702,30318.542898000003,-446.46,False
7262,5,103,13,22096.05,2024-09-08,103,325.52,2024-07-05,2024-09-08,5.5702,23571.749551999997,1475.7,True
6782,3,149,3,3491.0,2024-09-08,149,225.94,2023-02-14,2024-09-08,5.5702,3775.592964,284.59,True
8799,40,30,1,30635.6,2024-09-08,30,6558.44,2023-09-04,2024-09-08,5.5702,36531.822488,5896.22,True
6695,38,2,4,53193.35,2024-09-08,2,2829.74,2023-05-24,2024-09-08,5.5702,63048.870992,9855.52,True
1641,25,147,4,11514.0,2024-09-08,147,592.19,2022-08-25,2024-09-08,5.5702,13194.466952,1680.47,True
7131,31,1,9,283197.85,2024-09-08,1,5774.5,2024-08-02,2024-09-08,5.5702,289486.0791,6288.23,True
3897,26,36,10,226014.0,2024-09-08,36,4476.41,2023-10-11,2024-09-08,5.5702,249344.98981999996,23330.99,True
3688,48,115,11,9136.0,2024-09-08,115,167.9,2023-12-12,2024-09-08,5.5702,10287.60238,1151.6,True
4897,26,85,8,293198.5,2024-09-09,85,7885.27,2023-11-23,2024-09-09,5.6097,353871.992952,60673.49,True
2467,13,64,8,847441.8,2024-09-09,64,21352.22,2022-09-06,2024-09-09,5.6097,958236.3882720001,110794.59,True
693,18,87,8,534879.0,2024-09-09,87,13597.7,2023-09-04,2024-09-09,5.6097,610232.1415200001,75353.14,True
7160,18,97,15,2030026.0,2024-09-09,97,25607.88,2023-01-06,2024-09-09,5.6097,2154787.8665400003,124761.87,True
3000,18,32,4,47509.5,2024-09-09,32,2240.54,2024-07-23,2024-09-09,5.6097,50275.028952,2765.53,True
9268,21,1,6,198735.0,2024-09-09,1,5774.5,2024-08-02,2024-09-09,5.6097,194359.2759,-4375.72,False
3141,19,100,4,397480.95,2024-09-09,100,19807.28,2021-05-13,2024-09-09,5.6097,444451.59446399997,46970.64,True
5836,5,99,13,1324743.65,2024-09-09,99,18977.86,2024-08-06,2024-09-09,5.6097,1383981.316146,59237.67,True
6670,6,3,1,8572.8,2024-09-09,3,1753.77,2022-06-21,2024-09-09,5.6097,9838.123569,1265.32,True
161,19,126,8,21416.0,2024-09-09,126,467.05,2020-10-28,2024-09-09,5.6097,20960.08308,-455.92,False
2348,5,18,12,302925.55,2024-09-09,18,5265.1,2024-04-02,2024-09-09,5.6097,354427.57764000003,51502.03,True
8112,37,134,11,51894.0,2024-09-09,134,948.15,2023-09-06,2024-09-09,5.6097,58507.207605,6613.21,True
4137,27,92,1,88854.0,2024-09-09,92,16239.74,2024-07-08,2024-09-09,5.6097,91100.069478,2246.07,True
7238,1,144,10,22141.0,2024-09-09,144,444.87,2024-03-11,2024-09-09,5.6097,24955.87239,2814.87,True
7571,43,51,14,898226.0,2024-09-10,51,12243.38,2022-08-04,2024-09-10,5.6254,964234.7379279999,66008.74,True
9991,14,64,12,1271163.65,2024-09-10,64,21352.22,2022-09-06,2024-09-10,5.6254,1441377.3406560002,170213.69,True
8133,46,11,2,72464.0,2024-09-10,11,7246.24,2023-05-09,2024-09-10,5.6254,81525.996992,9062.0,True
6633,27,126,11,27975.6,2024-09-10,126,467.05,2020-10-28,2024-09-10,5.6254,28900.77377,925.17,True
9160,4,125,3,10206.0,2024-09-10,125,646.27,2023-03-22,2024-09-10,5.6254,10906.581774,700.58,True
4234,9,132,12,17818.2,2024-09-10,132,314.46,2024-02-15,2024-09-10,5.6254,21227.559408,3409.36,True
